"TIME","R1(1)","R1(1)","R2(1)"
0.0007310949869,-0.457458,-0.457458,-0.604848
0.0007394283203,-0.26258,-0.26258,-0.56716
0.0007477616536,-0.0562261,-0.0562261,-0.504684
0.0007560949869,0.152585,0.152585,-0.420151
0.0007644283203,0.354728,0.354728,-0.317255
0.0007727616536,0.541368,0.541368,-0.200494
0.0007810949869,0.704347,0.704347,-0.0749703
0.0007894283203,0.836542,0.836542,0.0538299
0.0007977616536,0.932177,0.932177,0.180278
0.0008060949869,0.987071,0.987071,0.298846
0.0008144283203,0.998826,0.998826,0.404354
0.0008227616536,0.966927,0.966927,0.492189
0.0008310949869,0.892768,0.892768,0.558514
0.0008394283203,0.779592,0.779592,0.600428
0.0008477616536,0.632343,0.632343,0.616101
0.0008560949869,0.457458,0.457458,0.604848
0.0008644283203,0.26258,0.26258,0.56716
0.0008727616536,0.0562261,0.0562261,0.504684
0.0008810949869,-0.152585,-0.152585,0.420151
0.0008894283203,-0.354728,-0.354728,0.317255
0.0008977616536,-0.541368,-0.541368,0.200494
0.0009060949869,-0.704347,-0.704347,0.0749703
0.0009144283203,-0.836542,-0.836542,-0.0538298
0.0009227616536,-0.932177,-0.932177,-0.180278
0.0009310949869,-0.987071,-0.987071,-0.298846
0.0009394283203,-0.998826,-0.998826,-0.404354
0.0009477616536,-0.966927,-0.966927,-0.492189
0.0009560949869,-0.892768,-0.892768,-0.558514
0.0009644283203,-0.779592,-0.779592,-0.600428
0.0009727616536,-0.632343,-0.632343,-0.616101
0.0009810949869,-0.457458,-0.457458,-0.604848
0.0009894283203,-0.26258,-0.26258,-0.56716
0.0009977616536,-0.0562261,-0.0562261,-0.504684
0.001,-9.79717e-16,-9.79717e-16,-0.483849
