"TIME","R1(1)","R1(1)","R2(1)"
0.0008794902654,-0.262623,-0.262623,-0.537369
0.0008868976728,-0.0562705,-0.0562705,-0.485425
0.0008943050802,0.152541,0.152541,-0.412266
0.0009017124876,0.354686,0.354686,-0.321088
0.000909119895,0.54133,0.54133,-0.215878
0.0009165273024,0.704315,0.704315,-0.101232
0.0009239347098,0.836518,0.836518,0.0178377
0.0009313421173,0.932161,0.932161,0.136128
0.0009387495247,0.987064,0.987064,0.248469
0.0009461569321,0.998828,0.998828,0.34995
0.0009535643395,0.966938,0.966938,0.436137
0.0009609717469,0.892789,0.892789,0.503263
0.0009683791543,0.77962,0.77962,0.548394
0.0009757865617,0.632378,0.632378,0.569557
0.0009831939691,0.457498,0.457498,0.565828
0.0009906013765,0.262623,0.262623,0.537369
0.0009980087839,0.0562705,0.0562705,0.485425
0.001,1.10218e-15,1.10218e-15,0.467595
