"TIME","R1(1)","R1(1)","R2(1)"
0.0008163184317,-0.781943,-0.781943,-0.657314
0.0008258422412,-0.635253,-0.635253,-0.665689
0.0008353660507,-0.460801,-0.460801,-0.644971
0.0008448898603,-0.266209,-0.266209,-0.596065
0.0008544136698,-0.0599819,-0.0599819,-0.521108
0.0008639374793,0.148866,0.148866,-0.423375
0.0008734612888,0.351208,0.351208,-0.307139
0.0008829850983,0.538201,0.538201,-0.17748
0.0008925089079,0.701671,0.701671,-0.0400641
0.0009020327174,0.834475,0.834475,0.0991028
0.0009115565269,0.930809,0.930809,0.233939
0.0009210803364,0.986461,0.986461,0.35855
0.000930604146,0.999001,0.999001,0.467491
0.0009401279555,0.96788,0.96788,0.556001
0.000949651765,0.894457,0.894457,0.62021
0.0009591755745,0.781943,0.781943,0.657314
0.0009686993841,0.635253,0.635253,0.66569
0.0009782231936,0.460801,0.460801,0.644971
0.0009877470031,0.266209,0.266209,0.596065
0.0009972708126,0.0599819,0.0599819,0.521108
0.001,8.57253e-16,8.57253e-16,0.495062
